895,116.505,39.871,null
896,116.5,39.873,null
897,116.496,39.875,null
898,116.499,39.872,null
899,116.495,39.873,null
900,116.49,39.874,null
901,116.49,39.87,null
902,116.494,39.87,null
903,116.508,39.866,null
904,116.504,39.866,null
905,116.499,39.862,null
906,116.494,39.863,null
907,116.475,39.824,null
908,116.448,39.823,null
909,116.45,39.828,null
910,116.452,39.828,null
911,116.427,39.821,null
912,116.423,39.822,null
913,116.427,39.819,null
914,116.423,39.819,null
915,116.423,39.814,null
916,116.397,39.804,null
917,116.395,39.822,null
918,116.395,39.824,null
919,116.39,39.823,null
920,116.388,39.805,null
921,116.372,39.822,null
922,116.371,39.803,null
923,116.336,39.777,null
924,116.342,39.786,null
925,116.339,39.807,null
926,116.339,39.821,null
927,116.349,39.818,null
928,116.36,39.821,null
929,116.359,39.813,null
930,116.362,39.793,null
931,116.324,39.778,null
932,116.311,39.78,null
933,116.303,39.818,null
934,116.307,39.818,null
935,116.318,39.817,null
936,116.33,39.82,null
937,116.33,39.822,null
938,116.247,39.879,null
939,116.258,39.88,null
940,116.259,39.888,null
941,116.247,39.888,null
942,116.247,39.896,null
943,116.259,39.896,null
944,116.247,39.899,null
945,116.259,39.899,null
946,116.259,39.903,null
947,116.247,39.906,null
948,116.259,39.906,null
949,116.259,39.916,null
950,116.247,39.916,null
951,116.259,39.923,null
952,116.267,39.927,null
953,116.259,39.928,null
